i***k ( 107) ,5,Absolutly fantastic ring ! My g/f or shall i say ( FIANCE) loved it. Thanks!,2011-12-23,
h***a ( 1150) ,5,Excellent seller. Thanks. A++++++++,2011-12-23,
c***m ( 111) ,5,BEATIFUL AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA++++++++++++++,2011-12-22,
j***s ( 24) ,5,she loved them! very fast,2011-12-22,
y***2 ( 44) ,5,I love the ring so much .nice seller and great customer service in the world,2011-12-22,
Buyer: h***e ( 8 ),5,Fast delivery and it should be in time for the GF xmas present !! surprise!! ;-),2011-12-22,
0***p ( 226) ,5,Amazing. Great to do Buisness with. Thank you. ,2011-12-21,
l***_ ( 410) ,5,"thank you for the item, please leave positive feedback",2011-12-21,
s***n ( 95) ,5,Fast shipping great communication. One of the best! ,2011-12-20,
l***i ( 67) ,5,Thank you...,2011-12-19,
r***a ( 459) ,5,Awesome quality. Very fast delivery. Highly recommend this seller!,2011-12-19,
e***s ( 39) ,5,Perfet transaction!,2011-12-19,
d***m ( 309) ,5,Everybody in family loves it! Girlfriend loves it! A+!!!!!!!!!!!!,2011-12-18,
j***o ( 39) ,5,Not what I expected..,2011-12-18,
e***a ( 38) ,5,Beautiful ring! More than pleased with purchase!,2011-12-18,
e***c ( 194) ,5,Great product and service!!!,2011-12-17,
b***a ( 553) ,5,Thank you very fast shipping,2011-12-17,
s***2 ( 9 ) ,5,item is as pictured! Thanks,2011-12-16,
e***g ( 486) ,5,Very nice stone. Great communication. Fast delivery. Thanx.,2011-12-16,
u***l ( 502) ,5,Awesome ebayer!! Fast ship!! Excellent product!!,2011-12-16,
s***6 ( 237) ,5,nice stone thank you,2011-12-16,
r***t ( 91) ,5,she said yes! beautiful ring. fantastic communication! thanks.A+++,2011-12-15,
e***1 ( 105) ,5,Great quality and fast delivery as described.,2011-12-15,
g***g ( 90) ,5,"Very nice, I am pleased",2011-12-14,
j***r ( 18) ,5,Understanding,2011-12-13,
5***5 ( 20) ,5,really nice product!,2011-12-13,
t***p ( 220) ,5,Very god quality.,2011-12-13,
y***y ( 136) ,5,"Buy with confidence from this A+++ Seller. Beautiful Craftmanship,Will Return!",2011-12-12,
6***6 ( 6 ) ,5,"Thanks, great quality and service",2011-12-12,
_***g ( 55) ,5,Wonderful product!!! Great communication and fast shipping!!!,2011-12-12,
d***d ( 36) No longer a registered user,5,awesome. thank you,2011-12-11,
3***3 ( 13) ,5,Ring is beautiful! You made our Christmas:),2011-12-11,
h***r ( 28) ,5,Great Seller.,2011-12-10,
w***w ( 87) ,5,Very very nice stone! 10 stars!!!!!!,2011-12-09,
p***n ( 53) ,5,"Very Very good item and s/h , one of great seller in ebay!!!",2011-12-09,
e***z ( 95) ,5,ABOSULTELY GORGEOUS!!!!!!! Thank you so much for making this for us!!!,2011-12-09,
w***j ( 142) ,5,Great product. Fast shipping,2011-12-08,
r***e ( 991) ,5,Happy with purchase and service.,2011-12-05,
p***i ( 21) ,5,"Beautiful ring, excellent communication, can't wait to give it to my girlfriend",2011-12-04,
5***5 ( 101) ,5,great item wife loves them,2011-12-04,
i***k ( 186) ,5,fast and perfect,2011-12-02,
h***a ( 1150) ,5,excellent seller and fine service. highly recommended. A++++++,2011-12-02,
g***l ( 788) ,5,Ring is absolutely stunning.Love Love Love A++++ Would Highly Recommend! !!!,2011-12-02,
s***h ( 434) ,5,"Great seller, quick shipping, recommended..A+++",2011-12-01,
h***a ( 1150) ,5,as described. fine seller. excellent communication. A++++++++,2011-11-30,
l***9 ( 386) ,5,Love it!!! Quick shipping and packaged really well - Thanks!!,2011-11-30,
r***a ( 90) ,5,good seller.. thank you,2011-11-29,
x***0 ( 6 ) ,5,the ring was beautiful I am very satisfied great job! ,2011-11-29,
q***n ( 415) ,5,very nice earrings fast shipping A++++,2011-11-28,
p***1 ( 79) ,5,I love it!!,2011-11-27,
Buyer: t***d ( 1272),5,Perfect ring in EVERY way - unparalleled service and commitment to quality.,2011-11-26,
Buyer: t***d ( 1272),5,Follow-up by t***d (Nov-26-11 09:56):The pictures truly don't do this ring justice - FAR more beautiful than shown.,2011-11-26,
b***7 ( 209) ,5,"Absolutely gorgeous ring!!! Love, love, love it!",2011-11-25,
t***o ( 2 ) ,5,I just received my ring and it is more amazing then I had imagined. ,2011-11-25,
m***r ( 305) ,5,fast shipping product just as discribed,2011-11-23,
m***x ( 61) ,5,thanks,2011-11-23,
0***2 ( 67) ,5,"beautiful ring, easy transaction, will definitely continue to do business",2011-11-21,
t***i ( 311) ,5,Excelent seller. Great Comunication easy to deal with. We need more sellers like,2011-11-21,
r***i ( 1 ) ,5,"Amazing ring, fast delivery!!!",2011-11-21,
e***e ( 142) ,5,thanks,2011-11-21,
-***e ( 382) ,5,The earrings are just beautiful. The communication was great. Delighted! A++++,2011-11-20,
t***r ( 4 ) ,5,Very speedy transaction! The ring made a wonderful addition to my collection. A+,2011-11-19,
c***b ( 235) ,5,This stone absolutely BEAUTIFUL !!!!!! ,2011-11-19,
j***d ( 75) ,5,outstanding,2011-11-18,
9***9 ( 103) No longer a registered user,5,Great communication and easy transaction.,2011-11-17,
n***g ( 288) ,5,A+ seller,2011-11-16,
i***m ( 4 ) ,5,I know she is going to love these earrings.,2011-11-16,
i***m ( 4 ) ,5,"I am very pleased with the ring, and i know she will love it.",2011-11-16,
a***s ( 201) ,5,Very Good Seller fast shipmentï¼ï¼,2011-11-15,
a***r ( 17) ,5,Awesome! The ring is very beautiful! Quality craftsmanship.,2011-11-15,
e***i ( 184) ,5,fast shipping-seller keeps their word - I will buy again *****,2011-11-12,
e***r ( 193) ,5,Great service and prompt,2011-11-12,
e***r ( 193) ,5,"Great service and prompt, good vendor",2011-11-12,
w***i ( 8 ) ,5,"Awesome service, love the ring! Fast and reasonable!!! ",2011-11-12,
n***c ( 198) ,5,"lovely ring, took long time to get here. very beautiful though",2011-11-10,
a***s ( 201) ,5,very good seller fast shipment will do more business,2011-11-10,
2***2 ( 272) ,5,"Great Communication, Great Ring!",2011-11-09,
g***g ( 80) ,5,Great to deal with...Love my Ring! Thanks,2011-11-08,
j***e ( 66) ,5,Absolutely amazing!! Way better than pic and arrived sooner than scheduled! A+++,2011-11-07,
y***y ( 129) ,5,great to work with- well packaged.,2011-11-07,
_***l ( 545) ,5,Perfect! Great seller!,2011-11-05,
j***g ( 19) ,5,great experances,2011-11-04,
n***r ( 3 ) ,5,Absolutely amazing...I couldn't be happier! ,2011-11-04,
i***c ( 81) ,5,great more beautiful then I could have ever imagined. thanks ,2011-11-04,
n***1 ( 1 ) ,5,It's awsome Ty,2011-11-04,
k***a ( 71) ,5,i changed my mind and they were able to cancel withouthesitation,2011-11-03,
2***l ( 18) No longer a registered user,5,awesome product!! great seller!!!,2011-11-01,
k***t ( 76) ,5,"Great communication - beautiful ring, LOVE IT - shipped earlier than expected!",2011-10-31,
n***0 ( 246) ,5,Able to cancel transaction w/out problems.,2011-10-29,
l***y ( 18) ,5,NICE RING!,2011-10-28,
d***g ( 24) ,5,Very pretty! Quick shipping.,2011-10-27,
b***y ( 44) ,5,looks lke the photo intended very happy,2011-10-25,
4***3 ( 245) ,5,A++++,2011-10-25,
9***9 ( 17) ,5,ABSOLUTELY BREATHTAKING!!!!!!!!!,2011-10-25,
l***r ( 253) ,5,Thanks. ,2011-10-24,
j***n ( 36) ,5,To be honest these rings are phenomenal. Worth every penny.,2011-10-23,
o***r ( 10) ,5,great communication.exchanged stone/no ques asked/high quality beautiful ring ++,2011-10-22,
v***c ( 7 ) ,5,"Awesome seller, quality product, shipped timely, great response from messages",2011-10-22,
k***g ( 432) ,5,6 stars all the way. FANTASTIC,2011-10-19,
p***o ( 635) ,5,Beyond incredible! Very fine craftsmanship excellent quality A+++++ Thank You!,2011-10-19,
e***6 ( 34) ,5,Awesome customer service. Would do business with again. A+++++,2011-10-17,
c***a ( 70) ,5,Thanks I love is so beautiful !!!,2011-10-17,
m***y ( 233) ,5,Absolutely stunning!!!,2011-10-16,
7***7 ( 77) ,5,Fast ship! Nice product. Thx!,2011-10-15,
z***a ( 360) ,5,This is a beautiful stone! A+++++ Seller!,2011-10-15,
a***l ( 232) ,5,Quick refund. Great communication. Good seller.,2011-10-15,
s***n ( 130) ,5,Beautiful product. Great customer service!,2011-10-14,
e***g ( 486) ,5,Really shines and pretty. Can't wait to see it on my ring. Fast delivery. Thnx,2011-10-14,
c***s ( 72) ,5,i paid ups 42.00 in shipping and broker fee,2011-10-13,
a***0 ( 28) ,5,Beautiful! A+++++,2011-10-11,
t***u ( 60) ,5,A+++++++++++++++++++++++++++,2011-10-11,
t***u ( 60) ,5,Love it! Very Beautiful! Will buy again!!,2011-10-11,
o***e ( 108) ,5,Couldn't be happier! Fabulous communication. Gorgeous! A+++++,2011-10-09,
e***0 ( 242) ,5,simply fantastic!and they rush it for my wedding they are great to work with ty,2011-10-08,
7***7 ( 23) ,5,the ring looks just like the picture very satisfied great comp to do busn with,2011-10-08,
y***e ( 9 ) ,5,"Very Helpful, honest, and quick to respond to my concerns, 5 stars in my book.",2011-10-08,
e***g ( 486) ,5,Beautiful. Looks real. Fast delivery. Thanks.,2011-10-07,
p***1 ( 663) ,5,Wow!!! ,2011-10-06,
t***k ( 54) ,5,excellent,2011-10-04,
d***s ( 50) ,5,Item exactly as described. It looks amazing. Thank you!,2011-10-04,
m***r ( 373) ,5,"Great price and communication, Thanks!",2011-10-03,
k***0 ( 98) ,5,Excellent! Awesome communication! A+++,2011-10-01,
h***m ( 19) ,5,"perfect! Perfect! PERFECT! Great ring, great seller!! Would do business again!",2011-10-01,
s***l ( 495) ,5,"WOW, that's all i can say. It's so real looking and stunningly beautiful, thanks",2011-09-29,
s***e ( 411) ,5,"beautiful quality ring. quick shipping and easy to work with, PERFECT SELLER",2011-09-28,
r***g ( 28) ,5,Super Fast Shipping-Great Communication!!! A++++++++++++++++++++++++++,2011-09-27,
l***i ( 595) ,5,"The BEST, most professional staff with beautiful, sparkling, quality items. Wow!",2011-09-26,
e***y ( 67) ,5,Awesome!!!,2011-09-26,
g***s ( 33) ,5,"Beautiful, beautiful ring. Ring arrived earlier than estimated.",2011-09-23,
n***c ( 136) ,5,extremely happy...THANK YOU,2011-09-22,
t***4 ( 133) ,5,"Great seller, super fast shipping Highly recommend this seller, A+++++++++++++++",2011-09-22,
d***o ( 88) ,5,great transaction. thank you.,2011-09-21,
a***r ( 110) ,5,"Beautiful and awesome quality ring. Love it! Fast Shipping, too....",2011-09-21,
o***i ( 282) ,5,Amazing. Thank you SO much! Beautiful ring!,2011-09-20,
c***b ( 464) ,5,Great item!! Just as described and fast shipping!,2011-09-20,
7***7 ( 30) ,5,The ring was beautiful as described,2011-09-20,
2***2 ( 63) ,5,"Very responsive, good communication. Easy to do business with.",2011-09-19,
s***v ( 463) ,5,A++,2011-09-19,
l***l ( 319) ,5,The ring is beautiful. I am very happy. Seller had GREAT communication. A++++,2011-09-19,
p***h ( 97) ,5,gourgeous piece! A+,2011-09-19,
i***l ( 176) ,5,Happy with purchase and delivery time. Very Beautiful,2011-09-19,
0***0 ( 25) ,5,the ring is beautiful :),2011-09-18,
g***d ( 75) ,5,Thank you so much!,2011-09-18,
t***l ( 342) ,5,Absolutely BEAUTIFUL!! These look like the real deal. Thanks very much. A+seller,2011-09-18,
n***2 ( 38) ,5,"Great price, Wonderful product and communication with seller was great",2011-09-16,
l***i ( 595) ,5,Simply beautiful. Wonderful seller. A+ transaction. The prettiest ring ever!,2011-09-14,
i***r ( 16) ,5,Absolutely beautiful stone very much to my taste,2011-09-13,
c***n ( 481) ,5,GREAT TRANSACTION!!!,2011-09-13,
g***s ( 289) ,5,"beautiful rings.HIGH QUALITY,Hope to do business with again.AAAAAAAAAA+++++++++",2011-09-12,
p***s ( 371) ,5,great,2011-09-12,
y***3 ( 43) ,5,thank you for the item and they look nice,2011-09-12,
b***p ( 239) ,5,"excellent communication, kind store, 5 stars in all categories",2011-09-11,
b***p ( 239) ,5,"cancelledorder, same as other comments",2011-09-11,
a***b ( 2 ) ,5,very nice ring,2011-09-10,
m***a ( 771) ,5,Perfectly beautiful - just the size I needed. Prompt shipping. A+++,2011-09-08,
2***2 ( 60) ,5,Love the ring!!! Smooth Transaction. Will do business again :),2011-09-08,
i***e ( 47) ,5,Great,2011-09-08,
w***d ( 29) ,5,beautiful rings,2011-09-06,
o***o ( 179) ,5,fast refund,2011-09-04,
w***n ( 82) ,5,Beautiful ring!! Thanks,2011-09-04,
2***o ( 23) ,5,Beautiful!,2011-09-02,
b***i ( 521) ,5,Very nice ring WOW awesome AAA++++ transaction,2011-09-01,
r***r ( 6024) ,5,"Perfect, awesome seller, great product !! Thanks",2011-08-31,
i***s ( 105) ,5,Girlfriend loves it,2011-08-31,
b***d ( 12) ,5,"Great seller, good communication, magnificent product, would recommend",2011-08-31,
m***i ( 40) ,5,BEAUTIFUL!!!!!! My Fiance and I LOVE the ring and SOOO happy we found you!!!!!,2011-08-29,
3***3 ( 27) ,5,"very smooth transaction,arrive in time, the same as pictured my fiance love it",2011-08-28,
s***p ( 214) ,5,"WOW, such a nice product, top quaility A++++++",2011-08-28,
j***e ( 90) ,5,gorgeous ring! I love it!,2011-08-25,
3***3 ( 140) ,5,"Great product, super comunication, a must, thank you!!!!!",2011-08-25,
f***n ( 21) ,5,Thank you so much!!! The ring is absolutely beautiful!!!,2011-08-25,
c***h ( 47) ,5,Great product,2011-08-22,
f***t ( 16) ,5,quick response to emails.,2011-08-22,
1***1 ( 38) ,5,Beautiful ring,2011-08-21,
a***x ( 17) ,5,Beautiful Ring! Just as pictured! Fast shipping!,2011-08-20,
m***r ( 44) ,5,Excellent Ebayer! Fast Shipping!!!,2011-08-17,
y***a ( 8 ) ,5,"Nice gems, thanks :)",2011-08-16,
a***r ( 115) ,5,Good staff i like make business with you is pretty I'm so happy those is pretty,2011-08-16,
e***t ( 442) ,5,Beautiful Thanks AAAAA+++++ deal,2011-08-08,
k***o ( 264) ,5,Great ebayer. A++++,2011-08-08,
o***o ( 139) ,5,Ring is lovely. Thank you.,2011-08-05,
r***r ( 618) ,5,Good seller and fast shipping!!,2011-08-05,
r***r ( 618) ,5,Good seller and fast shipping!!,2011-08-05,
r***r ( 618) ,5,Good seller and fast shipping!!,2011-08-05,
2***b ( 29) ,5,excellent,2011-08-04,
t***m ( 30) ,5,the most beautiful thing I have ever seen. I am amazed! kudos,2011-08-03,
t***d ( 419) ,5,"Received in great condition, thanks",2011-08-02,
a***a ( 33) ,5,"Excellent ring! My wife loves it, thank you!",2011-08-02,
g***n ( 632) ,5,Great. A plus ,2011-08-01,
c***x ( 11) ,5,It's EVERYTHING I hoped for!! A++ Will be buying from again :),2011-07-30,
g***g ( 79) ,5,Fast!!!!!,2011-07-30,
a***9 ( 57) ,5,Gorgeous Item and Amazing Communication,2011-07-30,
t***o ( 173) ,5,"Great product, quick delivery",2011-07-29,
n***d ( 174) ,5,BEAUTIFULLLLLL !!!!!!,2011-07-29,
l***o ( 90) ,5,Absolutely great Thank you,2011-07-28,
o***d ( 219) ,5,excellent e-bayer !! very proffessional,2011-07-27,
s***1 ( 28) ,5,Love the ring! Easy transaction. Arrived just the way I requested! Thank you!,2011-07-26,
e***j ( 55) ,5,The ring is absolutely stunning!,2011-07-25,
r***y ( 106) ,5,"great deal, great shipping",2011-07-25,
m***m ( 67) ,5,Words can't describe the beauty of this ring! Will do business again with you!,2011-07-24,
1***1 ( 23) ,5,"Exellent transation & customer service, met my expectations above and beyond,",2011-07-23,
1***1 ( 19) ,5,"beautiful ring, looks even better than my genuine diamond ring! Thank you!",2011-07-22,
u***d ( 7 ) No longer a registered user,5,"Very good company to deal with, highly recommend.",2011-07-21,
t***n ( 132) ,5,beautiful stone,2011-07-20,
y***a ( 55) ,5,"Beautiful! Very Happy, Fast Shipping! Thank you.",2011-07-16,
m***p ( 106) ,5,omg rec'd the ring today it is beautiful way better than what I expected thank u,2011-07-15,
h***o ( 34) ,5,Excellent service and great communication. Made the exchange smooth.,2011-07-15,
e***4 ( 154) ,5,"Evan though not satisfied with ring, would buy from you again. happy camper",2011-07-12,
a***l ( 7 ) ,5,fast shipping...and the diamond is nice but there were no receipt or tags in the,2011-07-11,
o***s ( 10) No longer a registered user,5,"recieved package, and the ring was beautiful she loved it!",2011-07-10,
e***o ( 232) ,5,"A+ Transaction - earrings look awesome, she's happy! Thank you.",2011-07-10,
r***y ( 106) ,5,good deal,2011-07-08,
m***e ( 2321) ,5,"looks great, Thanks, A+++++++",2011-07-07,
d***s ( 120) ,5,AAA seller. Thanks!,2011-07-05,
z***u ( 497) ,5,Fast Shipping. Great item.,2011-07-04,
r***r ( 20) ,5,AMAZING !!!!,2011-07-01,
9***j ( 30) ,5,Very beautiful! Shipping was fast!,2011-06-28,
3***3 ( 43) ,5,Fast Shipping. Great communication.,2011-06-27,
a***i ( 203) ,5,LOVE IT! thank you!,2011-06-25,
l***l ( 192) ,5,Great customer service! Will definitely recommend anyone to buy from your store!,2011-06-25,
d***b ( 5 ) ,5,"Ring was beautiful, but the Diamond was loose in the setting.",2011-06-24,
w***e ( 231) ,5,Fast shipping. beautiful ring!!!! A++++,2011-06-24,
t***o ( 89) ,5,:),2011-06-23,
n***r ( 256) ,5,good company to deal with,2011-06-23,
n***p ( 386) ,5,Great seller. A+ one of the best on Ebay,2011-06-22,
e***9 ( 52) ,5,Pleasure to deal with when I emailed them I would get a reply asap great product,2011-06-20,
a***1 ( 23) ,5,"Prompt delivery, beautiful item",2011-06-19,
f***n ( 24) ,5,ring looks absolutely gorgeous. thank you ,2011-06-18,
l***5 ( 9 ) ,5,"even though i changed my order after the fact, their custermor servise is great",2011-06-16,
o***u ( 100) ,5,fast refund,2011-06-15,
g***e ( 93) ,5,excellent!,2011-06-15,
o***s ( 91) ,5,"Beautiful ring, will buy from this seller again",2011-06-13,
e***e ( 107) ,5,extremely pleased with purchase,2011-06-11,
s***o ( 514) ,5,nice stone,2011-06-10,
l***o ( 161) ,5,"She absolutely adores these, and shipping was fast...appreciate the warranty",2011-06-10,
s***l ( 162) ,5,excellent communication and service,2011-06-10,
e***e ( 164) ,5,awesome A+++++++++++++++++++,2011-06-09,
n***0 ( 31) ,5,excelent! have assisted me in every way! thanks so much!,2011-06-06,
r***l ( 152) ,5,"doesn't look like a diamond, but fast shipping",2011-06-06,
d***r ( 230) ,5,"Very nice items,thaks!",2011-06-06,
d***r ( 230) ,5,nice item.thanks!,2011-06-06,
d***r ( 230) ,5,nice item.thanks!,2011-06-06,
s***s ( 758) ,5,Very nice!! Excited to see it mounted! Thank you!,2011-06-05,
e***r ( 860) ,5,"Perfect, absolutely love them .. Thank you",2011-06-04,
s***o ( 457) ,5,Absolutely stunning!,2011-06-04,
s***s ( 87) ,5,Beautiful!,2011-05-31,
e***n ( 92) ,5,It's perfect! Shipping to Canada didn't take too long! A+ thanks!,2011-05-31,
r***l ( 77) ,5,Set came a slightly different color. Left messages with no reply. But it was ok,2011-05-31,
y***e ( 46) ,5,great piece!! great communication!! I will be back for more,2011-05-29,
i***l ( 1 ) ,5,"ring is beautiful! worth the wait, Shipping took a lil long, but we both love it",2011-05-26,
l***c ( 7 ) ,5,The ring is just as it looked in the picture-even better. I am very pleased with,2011-05-23,
i***4 ( 187) ,5,A+,2011-05-22,
o***o ( 76) ,5,good seller A+++++,2011-05-20,
i***b ( 282) ,5,great ebayer,2011-05-18,
i***2 ( 232) ,5,"Bid for item and did not win. Next thing I know, I won?",2011-05-18,
r***s ( 102) ,5,Beautiful ring.....couldn't have asked for better!!!! You guys are amazing!,2011-05-17,
t***5 ( 1 ) ,5,Item was as described,2011-05-17,
1***1 ( 245) ,5,Very Nice Stone A+,2011-05-17,
s***a ( 785) ,5,Stunning thank u ,2011-05-16,
e***4 ( 1238) ,5,"Nice, but no jewelerwill set it for me. A+++++++++++++++",2011-05-15,
a***e ( 4 ) ,5,"Great to deal with, fast responses and delivery.",2011-05-15,
9***9 ( 25) ,5,"very impressed,great place to buy from,very accurate and safe shipping",2011-05-13,
y***0 ( 14) ,5,aaa,2011-05-12,
-***l ( 17) ,5,Great to deal with. Got item fast.,2011-05-11,
m***h ( 154) ,5,This was fake diamond,2011-05-11,
8***8 ( 20) ,5,great ring love it!!,2011-05-10,
a***l ( 6 ) ,5,Awesome I will be doing business with you again,2011-05-10,
k***r ( 620) ,5,"Beautiful ring, Great communication with seller!",2011-05-08,
b***u ( 164) ,5,"beautiful ring, how could she say no? thanks a bunch!!!!!",2011-05-08,
e***l ( 39) ,5,Item arrived as described. Great looking ring. A+,2011-05-08,
c***e ( 63) ,5,"earnings were beautiful, my wife loved them. shipped very fast. thank you",2011-05-08,
a***l ( 177) ,5,Thank You,2011-05-07,
n***u ( 753) ,5,"eBay's finest, excellent transaction, beautiful item, highly recommend!",2011-05-06,
f***r ( 153) ,5,great customer service fast shipping. Thank you!,2011-05-06,
j***s ( 116) ,5,Great product! The wife loves them,2011-05-05,
n***g ( 113) ,5,Good customer service...,2011-05-05,
u***g ( 100) ,5,Thank you for making one of my first EBay buys FUN!! Beautiful ring!! Thanks,2011-05-04,
d***r ( 230) ,5,very nice one. thanks,2011-05-03,
e***n ( 130) ,5,great fast shipping,2011-05-03,
e***k ( 114) ,5,"fast, accurate, and straight forward, a great seller",2011-05-02,
u***e ( 1 ) ,5,Great customer service and beautiful ring! Very pleased!,2011-05-02,
b***d ( 210) ,5,very helpful,2011-05-01,
g***r ( 1686) ,5,Great eBayer!,2011-05-01,
g***r ( 1686) ,5,Great eBayer!,2011-05-01,
d***r ( 14) ,5,"Very beautiful ring, highly recommended. Well worth the wait. Thank you",2011-04-30,
b***e ( 2 ) ,5,good seller,2011-04-28,
y***m ( 57) ,5,Great seller!!!!,2011-04-27,
e***r ( 171) ,5,great product will order again.,2011-04-26,
h***t ( 26) ,5,very nice. even our jeweler was impressed for the price.,2011-04-24,
a***s ( 6 ) ,5,It was absolutly beautiful!! Love the ring!!,2011-04-23,
k***s ( 18) ,5,Absolutely beautiful synthetic diamond! Fast shipping. Very happy!,2011-04-22,
e***g ( 131) ,5,"Great communication, love the ring!",2011-04-22,
n***h ( 10) ,5,Honest about the product,2011-04-21,
h***i ( 330) ,5,AMAZING seller! Excellent communication & extremely understanding. 5 stars!!!!,2011-04-21,
l***u ( 24) ,5,"The ring is beautiful, I highly recommend this store to everyone.",2011-04-18,
a***a ( 64) ,5,Great product and seller!!!! ,2011-04-17,
e***t ( 16) ,5,She loved it!!!! VERY SATISFIED!!!,2011-04-16,
3***3 ( 9 ) ,5,I absolutely LOVE my ring. Thank you so so so much its amazing,2011-04-16,
i***n ( 116) ,5,Super quick shipping. Very happy. Beautiful ring. 5 stars,2011-04-15,
l***2 ( 24) ,5,Fast shipping great work would definitely buy from them again,2011-04-15,
1***1 ( 3 ) ,5,A+,2011-04-14,
e***e ( 23) ,5,"Fast shipping, nice stone! Thanks!",2011-04-13,
5***5 ( 53) No longer a registered user,5,...,2011-04-12,
s***t ( 17) No longer a registered user,5,Not a very good quality ring. nice diamonds but the ring has flaws. not like pic,2011-04-11,
j***e ( 58) ,5,beautiful stone! would buy from seller again.,2011-04-10,
a***k ( 153) ,5,As listed. Quick ship. Great Ebayer! Beautiful Stone. It looks great!!!!,2011-03-28,
l***0 ( 18) ,5,"Couldn't be happier, surpassed my expectations. Wonderful diamond",2011-03-28,
m***l ( 203) ,5,Very satisfied,2011-03-20,
v***n ( 34) ,5,Made to order takes a little longer but the ring was absolutely beautiful! A+++,2011-03-19,
m***n ( 56) ,5,A+,2011-03-18,
t***m ( 4 ) ,5,The ring is beautiful and the customer service was fantastic. Nice and quick.,2011-03-18,
2***b ( 50) No longer a registered user,5,Very good to deal with....A++,2011-03-18,
c***i ( 74) ,5,Thank you,2011-03-17,
h***h ( 2 ) ,5,The best experience I have had buying anything online.,2011-03-17,
d***l ( 216) ,5,Great Seller! Would do business with again.,2011-03-16,
s***c ( 7 ) ,5,a great seller exactly as stated and delivered very quickly,2011-03-16,
a***0 ( 137) ,5,Gorgeous Stone and Wedding Set!,2011-03-16,
w***z ( 15) ,5,overall looks great.. took a little bit to get here but im happy with it,2011-03-14,
y***i ( 248) ,5,Great seller!!!!,2011-03-13,
z***a ( 360) ,5,Beautiful Diamond! A+++++ Seller!,2011-03-12,
7***7 ( 858) ,5,Wonderful will buy from again!,2011-03-11,
j***j ( 96) ,5,Good ebayer ;),2011-03-11,
o***a ( 31) ,5,absolutely love the ring and couldnt be happier with it!!,2011-03-10,
l***e ( 42) ,5,A very thurough and honest seller! Very quick to respond! Recomended!,2011-03-09,
b***3 ( 5 ) ,5,Excellent transaction. Customer Service was exemplary. Would do business again.,2011-03-07,
n***y ( 11) ,5,AWSOME!!!!!!!!!!!!!!!!!!!!!,2011-03-07,
m***a ( 611) ,5,EXCELLENT SELLER!!!!!!!!!!!!WOULD DO BUSINESS WITH AGAIN!!!!!!!!!!!!THANK U!!!!!,2011-03-04,
c***1 ( 166) ,5,Super fast international shipping!!! A+ all the way!!!,2011-03-04,
e***a ( 621) ,5,Great service thank you,2011-03-04,
v***v ( 14) ,5,Great! My wife was very happy!,2011-03-03,
c***e ( 973) No longer a registered user,5,"amazing to work with, excellent communication! I will be back! A++++",2011-03-03,
l***2 ( 132) ,5,looks great,2011-03-01,
n***n ( 40) ,5,"Very nice and sparkly cut cz, thank you",2011-03-01,
p***n ( 335) ,5,excellent transaction beautiful ring and received it quickly,2011-02-28,
5***5 ( 103) ,5,"Was frustrated with how long it took to ship, but very happy with the diamond",2011-02-28,
d***g ( 101) ,5,Nice ring. Look forward to deal you again.,2011-02-27,
e***c ( 39) ,5,FAST SHIPPING....HASSLE FREE A++++ SELLER,2011-02-26,
s***i ( 19) ,5,"beautiful, thanks for making my wife smile!!!!",2011-02-26,
m***a ( 81) ,5,fast delivery awesome ring . It has the wow !!! factor,2011-02-26,
o***h ( 25) ,5,Gorgeous Ring! Thankyou!,2011-02-25,
k***a ( 14) ,5,"fast delivery timing, and excellent earrings!",2011-02-25,
a***2 ( 121) ,5,issued a full refund when product was not what I expected. thank you,2011-02-24,
t***j ( 67) ,5,"Perfect seller, Great Items.. Great quality. Will buy from again for sure",2011-02-24,
a***e ( 87) ,5,"Beautiful, thank you!",2011-02-23,
a***m ( 73) ,5,Excellent product at a great price,2011-02-22,
1***9 ( 606) ,5,Beautiful ring,2011-02-20,
n***n ( 15) ,5,Thanks,2011-02-18,
5***5 ( 374) ,5,Just gorgeous!,2011-02-17,
o***s ( 228) ,5,"Thank-you for the express shipping, item as described, good people. Thank-you !",2011-02-17,
$***u ( 602) ,5,Some sparkler!!,2011-02-13,
y***0 ( 79) ,5,Thank. She love it. ,2011-02-12,
c***t ( 1933) ,5,Love it,2011-02-11,
f***u ( 49) ,5,"Everything perfect, thanks!",2011-02-11,
r***l ( 12) ,5,"Amazing product, amazing seller, will deifinitely buy from him again!!",2011-02-05,
a***1 ( 344) ,5,Very helpful with purchase; vehicle - excellent condition. Good communication.,2011-01-16,
o***b ( 157) ,5,honest seller,2011-01-04,
2***r ( 322) ,5,very helpfull,2011-12-14,
n***o ( 109) ,5,Great Ebayer. Smooth and straight forward transaction. Vehicle as described.,2011-12-01,
e***v ( 18) ,5,Everything went as agreed. I feel real good about the car. Thank you Richard!,2011-11-05,
1***1 ( 16) ,5,"Tampa Bay Mortors wa easy to deal with. Patient, kind and friendly!",2011-10-31,
k***l ( 306) ,5,Richard is very honest and a straight shooter. You can trust he will treat u rgt,2011-10-30,
c***j ( 1699) ,5,EVERTHING WENT WELL /THANKS/ TITLE IN HAND/,2011-10-22,
s***h ( 460) ,5,"Had issue with the spare, Richard made it right! No hassels, Honest, Fair. A++++",2011-09-30,
