excellent service she loves it!!!!!!! ,Buyer: o***t ( 52) ,Mar-18-12 07:18
"Longer than expected to make. Nice ring, overall pleased. Thanks.",Buyer: h***o ( 424) ,Mar-17-12 17:18
Love my ring!!!! ,Buyer: y***r ( 16) ,Mar-17-12 13:22
Product exactly as shown. Great seller. Fast shipping. A+,Buyer: n***t ( 46) ,Mar-17-12 08:02
"The Rings were absolutely Stunning, Left People Speechless, Someone Loves You !!",Buyer: a***x ( 562) ,Mar-16-12 13:58
ABSOLUTELY BEAUTIFUL..THE RING LOOKS EXACTLY LIKE THE PIC..VERY NICE..THANK YOU,Buyer: s***k ( 5 ) ,Mar-16-12 11:59
IMPRESSIVLY FAST & COURTEOUS COMMUNICATION - will deal with again!!!,Buyer: d***y ( 83) ,Mar-15-12 12:16
"BRAVO - Bague SUPERBE, brIllant incroyable (Info Floride/France 1 mois/25% tax)",Buyer: m***a ( 474) ,Mar-15-12 01:39
Fast!!!!!!! Shipping !!! After the ring was assembled thanks looks nice ,Buyer: i***e ( 310) ,Mar-14-12 15:51
absolutely gorgeous! can't tell between the real and faux... thank you!,Buyer: f***s ( 282) ,Mar-14-12 14:38
She loved it!,Buyer: t***2 ( 71) ,Mar-14-12 06:08
...,Buyer: e***0 ( 156) ,Mar-13-12 18:01
"The band appears wider in the photo, but I still love the ring",Buyer: e***h ( 28) ,Mar-13-12 12:02
LOVE MY RING!!!! PERFECT!!!!,Buyer: m***3 ( 39) ,Mar-13-12 11:10
what a wonderful company to buy from. they are all great people and very helpful,Buyer: n***r ( 2 ) ,Mar-13-12 07:00
Very fast shipping. Product looks good as well. Thanks!,Buyer: t***k ( 76) ,Mar-12-12 12:39
GREAT ITEM,Buyer: o***g ( 292) ,Mar-12-12 12:07
"Very good service, thanks!",Buyer: 5***5 ( 25) ,Mar-12-12 09:49
Excellent received in good order,Buyer: i***l ( 176) ,Mar-12-12 04:57
"Excellent seller, FAST shipping, Products GREAT thank you",Buyer: i***l ( 176) ,Mar-12-12 04:54
"Excellent seller, FAST shipping, Products GREAT thank you",Buyer: i***l ( 176) ,Mar-12-12 04:54
"The stone its nice, the setting craftsmanship lacks quality, will return item.",Buyer: d***s ( 25) ,Mar-11-12 21:45
"Great product, description, and shipping",Buyer: b***i ( 310) ,Mar-10-12 17:01
"Amazingly beautiful ring, the seller is the best to deal with :)",Buyer: d***l ( 35) ,Mar-10-12 14:13
"Beautiful ring with great shine, seller is absoluely wonderful to deal with",Buyer: d***l ( 35) ,Mar-10-12 14:12
The diamond is beautiful.......Thanks!!!!,Buyer: c***t ( 441) ,Mar-10-12 13:04
great deal! great piece!,Buyer: 5***u ( 1 ) ,Mar-10-12 10:57
beautiful,Buyer: e***e ( 215) ,Mar-09-12 07:39
Stunning ring! Will definately buy from this seller again!!!,Buyer: o***1 ( 134) ,Mar-09-12 06:20
a+++,Buyer: 6***6 ( 97) ,Mar-09-12 05:02
good,Buyer: o***l ( 1927) ,Mar-08-12 14:29
Great Communication!!!,Buyer: t***r ( 24) ,Mar-07-12 08:13
Wonderful experience... Extremely helpful. They went the extra mile.,Buyer: a***9 ( 41) ,Mar-06-12 15:04
Ring was exactly as described. Very happy with purchase. Thank you.,Buyer: m***t ( 113) ,Mar-06-12 08:32
satisfied Customer! communication excellent!,Buyer: a***1 ( 11) ,Mar-05-12 12:39
"LOVE, LOVE, LOVE my new rings!!! BEAUTIFUL!!! Will order from them again!!!",Buyer: t***t ( 2 ) ,Mar-05-12 08:09
Item was of the most exceptional quality. Quick to send.,Buyer: h***b ( 132) ,Mar-05-12 00:22
Thank you very much for everything!,Buyer: 7***7 ( 148) ,Mar-04-12 08:33
Thank you very much for everything!,Buyer: 7***7 ( 148) ,Mar-04-12 08:33
Thank you very much for everything!,Buyer: 7***7 ( 148) ,Mar-04-12 08:30
Thank you very much for everything!,Buyer: 7***7 ( 148) ,Mar-04-12 08:30
Absolutely stunning. Top quality and an unbeatable price.,Buyer: w***w ( 242) ,Mar-03-12 16:25
Awesome!,Buyer: d***a ( 75) ,Mar-03-12 05:41
"Great communication, great services.....love my items",Buyer: e***e ( 79) ,Mar-02-12 10:02
"beautiful ring, thank you!",Buyer: c***h ( 45) ,Mar-01-12 10:06
ii am very satisfied with my ring and the help i was giving to resolve this,Buyer: l***o ( 3 ) ,Mar-01-12 09:57
very nice taken them back,Buyer: d***7 ( 570) ,Feb-28-12 16:20
"Super Fast Shipper, Received quickly and beautiful box also...Excellent Ebayer!!",Buyer: n***c ( 66) ,Feb-27-12 14:39
Very fast shipping.,Buyer: e***o ( 24) ,Feb-27-12 13:58
Beautiful ring - Thank you AAAAAAAAAAA+++++++++,Buyer: p***n ( 175) ,Feb-27-12 13:28
"Had to return to be fixed right away, but the new set was amazing.",Buyer: o***i ( 12) ,Feb-27-12 11:24
very slow to build and ship,Buyer: h***n ( 28) ,Feb-26-12 13:31
Fast shipping- item not as nice as picture-but looks ok,Buyer: h***2 ( 39) ,Feb-26-12 10:33
Awesome word can't describe ,Buyer: y***5 ( 49) ,Feb-25-12 19:57
ring was very beautiful thank you,Buyer: j***e ( 125) ,Feb-25-12 10:46
the ring is beautiful u cant tell the difference what a surprise thank u.,Buyer: r***9 ( 26) ,Feb-25-12 04:52
nice,Buyer: j***y ( 622) ,Feb-24-12 09:45
"The ring wasnt to my liking, but I got a fast, courteous refund. Thanks!!",Buyer: j***a ( 302) ,Feb-23-12 19:45
Ring took forever to get here but worth it's beautiful ring,Buyer: o***s ( 43) ,Feb-23-12 15:14
"EXQUISITE, AMAZING, BEAUTIFUL AND JUST PERFECT!!!!",Buyer: 1***1 ( 1049) ,Feb-23-12 12:40
Great seller would definitely buy from again,Buyer: c***c ( 350) ,Feb-22-12 19:03
A++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++,Buyer: c***h ( 474) ,Feb-22-12 18:15
The ring is georgous ! More beautiful than picture.Wife is very happy! Thank you,Buyer: e***u ( 2 ) ,Feb-22-12 14:45
Great person to do business with. Will refund money asap if not happy,Buyer: 7***7 ( 21) ,Feb-21-12 19:19
great once again!,Buyer: 0***2 ( 67) ,Feb-21-12 18:31
GOO TO WORK WITH,Buyer: -***e ( 26) ,Feb-21-12 15:31
quick responses. super fast shipping,Buyer: j**** ( 494) ,Feb-21-12 12:39
THE RING IS BEAUTIFUL.......,Buyer: k***0 ( 109) ,Feb-21-12 10:36
"AAAAA+++++++ customer service, quality craftsmanship. Would recommend to ALL!!!",Buyer: 9***i ( 191) No longer a registered user,Feb-21-12 10:00
EXCELLENT! AND FAST DELIVERY!,Buyer: a***0 ( 39) ,Feb-19-12 19:33
AAAAA++++ seller!! Everything I asked for!!,Buyer: t***e ( 51) ,Feb-19-12 15:52
excellent work thanks,Buyer: k***e ( 77) ,Feb-19-12 09:56
Great product looks very nice. Shipping was down right quick,Buyer: p***2 ( 23) ,Feb-18-12 14:47
fast shipping....great communication.....love the product!,Buyer: e***e ( 79) ,Feb-17-12 20:08
Received in Great order will buy again from seller very good,Buyer: i***l ( 176) ,Feb-17-12 10:37
Great!,Buyer: s***y ( 396) ,Feb-17-12 09:04
"Fast shipping, great product, great communication. A+",Buyer: o***f ( 156) ,Feb-17-12 08:15
I absolutely love it,Buyer: s***a ( 1 ) ,Feb-16-12 16:33
Ring is absolutely beautiful!!! awesome seller with a great product. Thank you,Buyer: u***u ( 108) ,Feb-16-12 13:16
Lovely Ring,Buyer: a***a ( 79) ,Feb-16-12 08:37
Absolutely stunning ring! I WILL be a return customer. Thanks!!!,Buyer: 5***5 ( 10) ,Feb-15-12 20:57
Thank you for your excellent service and product. A+++++++,Buyer: h***a ( 1150) ,Feb-15-12 14:53
Beautiful!!!!!!!!!,Buyer: y***4 ( 58) ,Feb-14-12 17:43
Looks good! Great transaction. Definitely better then I thought it would look!! ,Buyer: l***j ( 181) ,Feb-14-12 12:46
"Very happy , thank you :-)",Buyer: s***0 ( 228) ,Feb-14-12 09:49
 Thx!,Buyer: i***o ( 201) ,Feb-13-12 17:26
she loved it,Buyer: 3***3 ( 25) ,Feb-13-12 13:18
COULD BE HAPPIER WITH THIS COMPANY!!! A+,Buyer: i***n ( 8 ) ,Feb-12-12 11:52
Very nice packaging and warranty included,Buyer: n***5 ( 79) ,Feb-11-12 10:09
Really beautiful ring!!! Excellent E-Bayer!!! Very pleased...AAA+++111!!!!! THNX,Buyer: 1***1 ( 311) ,Feb-11-12 09:20
My husband bought this ring for me and I must say its simply stunning!!! ,Buyer: a***a ( 21) ,Feb-11-12 06:25
Diamond is beautiful - my wife loves it!,Buyer: n***n ( 128) ,Feb-11-12 05:39
very responsible seller,Buyer: l***r ( 9 ) ,Feb-10-12 20:44
Love the ring perfect!,Buyer: 2***n ( 21) ,Feb-10-12 16:00
SuPeR!!!! Gorgeous!,Buyer: o***s ( 150) No longer a registered user,Feb-10-12 14:33
Good buy,Buyer: u***o ( 56) ,Feb-10-12 11:16
Beautiful ring! She loves It! Great prices!! Would recommend to anyone!!,Buyer: s***n ( 219) ,Feb-09-12 19:47
looks amazing,Buyer: 3***3 ( 251) ,Feb-09-12 09:59
absolutely thrilled - even better than the photo - very happy thanks,Buyer: t***y ( 136) ,Feb-08-12 19:30
I had 2 cancel due 2 medical emermancy apage very helpful fyi call ur cc company,Buyer: l***9 ( 8 ) ,Feb-08-12 16:07
Very happy with the ring. Alittle disappointed in the overnight shipping,Buyer: s***a ( 400) ,Feb-07-12 08:55
great seller,Buyer: r***y ( 97) ,Feb-07-12 06:22
omg!!!,Buyer: n***o ( 106) ,Feb-06-12 14:37
Excellent transaction! The ring is breathtakingly beautiful! Thank you so much!,Buyer: f***i ( 234) ,Feb-06-12 11:30
"Stone was beautiful; clear & sparkling. Quick delivery, well-packaged; happy me!",Buyer: d***e ( 50) ,Feb-05-12 17:55
"Professional, courteous, fast shipper, beautiful ring! Shop with them!!!!!",Buyer: e***0 ( 31) ,Feb-05-12 04:31
STUNNING!,Buyer: h***l ( 53) ,Feb-04-12 15:25
nice !!!,Buyer: n***e ( 3 ) ,Feb-04-12 11:47
Great love it thank you,Buyer: 2***2 ( 38) ,Feb-03-12 17:45
very very good nice would buy again thank you james,Buyer: s***w ( 267) ,Feb-02-12 11:29
A++++,Buyer: m***o ( 147) ,Feb-01-12 18:53
Perfect!! Highly recommended.,Buyer: o***6 ( 517) ,Feb-01-12 07:49
"great product, she was very happy. thank you!",Buyer: u***1 ( 76) ,Jan-31-12 19:57
Thx! ,Buyer: i***o ( 201) ,Jan-28-12 01:19
couldnt be happier,Buyer: 1***1 ( 43) ,Jan-27-12 17:52
Beautiful!beautiful!beautiful!cant wait to show off!.hats off to richard!,Buyer: k***a ( 116) ,Jan-27-12 06:34
stunning!,Buyer: b***o ( 41) ,Jan-23-12 17:59
Excellent Seller offering Fantastic Customer Service THANK YOU,Buyer: g***d ( 847) ,Jan-23-12 11:14
beautiful...... verrrryyyy fast shipping. thanks A++++,Buyer: u***t ( 6 ) ,Jan-22-12 09:01
Great looking ring...honest seller....Thanks for everything!!!!!!!!!!!!!!!!!!!!!,Buyer: p***8 ( 106) ,Jan-19-12 13:38
Great Seller,Buyer: 3***3 ( 2 ) ,Jan-18-12 18:24
"Great deal, Fast shipping. Pleasure to do business with.",Buyer: b***g ( 58) ,Jan-17-12 17:49
Great seller! A+,Buyer: a***a ( 43) ,Jan-17-12 13:52
nice,Buyer: c***v ( 944) ,Jan-16-12 10:17
"item shipped quickly and exactly as described, Thank you, excelent service..!!!!",Buyer: 2***3 ( 40) No longer a registered user,Jan-14-12 23:36
"Thank you, great product",Buyer: e***e ( 188) ,Jan-14-12 14:29
"Pleased with transaction, good communication, would recommend.",Buyer: y***y ( 61) ,Jan-14-12 05:14
Awesome ,Buyer: 0***0 ( 8 ) ,Jan-13-12 13:08
.,Buyer: r***i ( 46) ,Jan-12-12 09:06
Agape is awesome! Wonderful in sales & communication! Recommend seller;),Buyer: t***0 ( 147) ,Jan-11-12 19:56
8,Buyer: h***s ( 15) ,Jan-10-12 12:43
Very Nice Product! My Wife Loves The Earrings.,Buyer: d***v ( 53) ,Jan-10-12 11:11
GREAT TRANSACTION,Buyer: a***n ( 353) ,Jan-09-12 04:27
gorgeous,Buyer: 2***2 ( 131) ,Jan-06-12 12:50
beautiful ring extremly fast shipping great place to do buisness,Buyer: 0***e ( 984) ,Jan-06-12 07:44
I love them I plan on purchasing more items thank you,Buyer: a***l ( 119) ,Jan-05-12 20:38
"Nice, thanks!",Buyer: g***e ( 375) ,Jan-05-12 11:26
Super fast shipping!!!! Very helpful ,Buyer: l***r ( 105) ,Jan-04-12 12:31
Fast shipping and Beautiful item!,Buyer: t***a ( 43) ,Jan-03-12 08:27
Thanks!,Buyer: i***r ( 1931) ,Jan-03-12 02:44
"i'll always be a buyer, thanks",Buyer: o***t ( 107) ,Jan-02-12 17:12
It's perfect...ill always shop with you,Buyer: o***t ( 107) ,Jan-02-12 17:09
"great seller, very fast, great product",Buyer: h***1 ( 29) ,Jan-01-12 17:38
beautiful piece of jewlery:),Buyer: s***p ( 56) ,Jan-01-12 17:37
"Great price, fast shipping and awsome seller fully recomend A+++++++++++",Buyer: j***e ( 440) ,Dec-30-11 21:56
Love this thank u very much,Buyer: a***r ( 225) ,Dec-30-11 16:43
Beautiful ring! Exactly as described. My wife loves it!,Buyer: n***e ( 10) ,Dec-30-11 15:59
Exactly what I wanted! She loved it! Thank you! A+++,Buyer: p***g ( 49) ,Dec-30-11 10:59
Was issued a full refund very promptly... Very satisfied... AAAA+++++ ebayer....,Buyer: o***s ( 198) ,Dec-30-11 10:36
Wonderful Xmas Present and Fast Shipper!!!,Buyer: l***s ( 67) No longer a registered user,Dec-30-11 06:48
love love Love this item! Thanks! ,Buyer: e***2 ( 109) ,Dec-29-11 19:40
"BEAUTIFUL!!!! fast shipping, couldn't be happier! thank you!",Buyer: n***s ( 647) ,Dec-29-11 07:36
it ok,Buyer: o***9 ( 97) ,Dec-28-11 22:58
Couldn't be happier with my ring,Buyer: a***s ( 8 ) ,Dec-28-11 11:47
excellent quality fast shipping,Buyer: e***i ( 114) ,Dec-27-11 16:00
"Ring was Beautiful, better than picture..A+++++ Seller",Buyer: t***o ( 126) ,Dec-27-11 08:43
"Outstanding customer service, thanks!",Buyer: c***i ( 254) ,Dec-26-11 19:09
The best customer service I have experienced. Outstanding seller !!!!!!,Buyer: s***9 ( 225) ,Dec-26-11 13:40
A+++++++++++++++,Buyer: t***7 ( 304) ,Dec-24-11 11:50
If they get your order wrong they make it rite very fast! ,Buyer: 3***l ( 3 ) ,Dec-23-11 20:23
well impressed with this purchase and the delivery time,Buyer: r***o ( 1 ) ,Dec-23-11 20:02
very nice 5 stars,Buyer: 4***4 ( 44) ,Dec-23-11 18:56
Absolutly fantastic ring ! My g/f or shall i say ( FIANCE) loved it. Thanks!,Buyer: i***k ( 107) ,Dec-23-11 17:17
Excellent seller. Thanks. A++++++++,Buyer: h***a ( 1150) ,Dec-23-11 14:47
BEATIFUL AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA++++++++++++++,Buyer: c***m ( 111) ,Dec-22-11 17:35
she loved them! very fast,Buyer: j***s ( 24) ,Dec-22-11 16:01
I love the ring so much .nice seller and great customer service in the world,Buyer: y***2 ( 44) ,Dec-22-11 14:20
Fast delivery and it should be in time for the GF xmas present !! surprise!! ;-),Buyer:Êh***eÊ( 8 ),Dec-22-11 10:24
Amazing. Great to do Buisness with. Thank you. ,Buyer: 0***p ( 226) ,Dec-21-11 18:17
"thank you for the item, please leave positive feedback",Buyer: l***_ ( 410) ,Dec-21-11 16:10
Fast shipping great communication. One of the best! ,Buyer: s***n ( 95) ,Dec-20-11 19:05
Thank you...,Buyer: l***i ( 67) ,Dec-19-11 20:11
Awesome quality. Very fast delivery. Highly recommend this seller!,Buyer: r***a ( 459) ,Dec-19-11 10:29
Perfet transaction!,Buyer: e***s ( 39) ,Dec-19-11 01:40
Everybody in family loves it! Girlfriend loves it! A+!!!!!!!!!!!!,Buyer: d***m ( 309) ,Dec-18-11 19:42
Not what I expected..,Buyer: j***o ( 39) ,Dec-18-11 19:07
Beautiful ring! More than pleased with purchase!,Buyer: e***a ( 38) ,Dec-18-11 16:09
Great product and service!!!,Buyer: e***c ( 194) ,Dec-17-11 13:19
Thank you very fast shipping,Buyer: b***a ( 553) ,Dec-17-11 02:05
item is as pictured! Thanks,Buyer: s***2 ( 9 ) ,Dec-16-11 20:13
Very nice stone. Great communication. Fast delivery. Thanx.,Buyer: e***g ( 486) ,Dec-16-11 17:34
Awesome ebayer!! Fast ship!! Excellent product!!,Buyer: u***l ( 502) ,Dec-16-11 15:28
nice stone thank you,Buyer: s***6 ( 237) ,Dec-16-11 13:46
she said yes! beautiful ring. fantastic communication! thanks.A+++,Buyer: r***t ( 91) ,Dec-15-11 19:32
Great quality and fast delivery as described.,Buyer: e***1 ( 105) ,Dec-15-11 06:37
"Very nice, I am pleased",Buyer: g***g ( 90) ,Dec-14-11 04:34
Understanding,Buyer: j***r ( 18) ,Dec-13-11 19:06
really nice product!,Buyer: 5***5 ( 20) ,Dec-13-11 12:14
Very god quality.,Buyer: t***p ( 220) ,Dec-13-11 08:04
"Buy with confidence from this A+++ Seller. Beautiful Craftmanship,Will Return!",Buyer: y***y ( 136) ,Dec-12-11 14:48
"Thanks, great quality and service",Buyer: 6***6 ( 6 ) ,Dec-12-11 12:46
Wonderful product!!! Great communication and fast shipping!!!,Buyer: _***g ( 55) ,Dec-12-11 10:14
awesome. thank you,Buyer: d***d ( 36) No longer a registered user,Dec-11-11 18:28
Ring is beautiful! You made our Christmas:),Buyer: 3***3 ( 13) ,Dec-11-11 16:48
Great Seller.,Buyer: h***r ( 28) ,Dec-10-11 09:03
Very very nice stone! 10 stars!!!!!!,Buyer: w***w ( 87) ,Dec-09-11 18:21
"Very Very good item and s/h , one of great seller in ebay!!!",Buyer: p***n ( 53) ,Dec-09-11 17:56
ABOSULTELY GORGEOUS!!!!!!! Thank you so much for making this for us!!!,Buyer: e***z ( 95) ,Dec-09-11 03:07
Great product. Fast shipping,Buyer: w***j ( 142) ,Dec-08-11 17:07
Happy with purchase and service.,Buyer: r***e ( 991) ,Dec-05-11 21:15
"Beautiful ring, excellent communication, can't wait to give it to my girlfriend",Buyer: p***i ( 21) ,Dec-04-11 22:43
great item wife loves them,Buyer: 5***5 ( 101) ,Dec-04-11 18:38
fast and perfect,Buyer: i***k ( 186) ,Dec-02-11 19:13
excellent seller and fine service. highly recommended. A++++++,Buyer: h***a ( 1150) ,Dec-02-11 15:06
Ring is absolutely stunning.Love Love Love A++++ Would Highly Recommend! !!!,Buyer: g***l ( 788) ,Dec-02-11 05:05
"Great seller, quick shipping, recommended..A+++",Buyer: s***h ( 434) ,Dec-01-11 14:09
as described. fine seller. excellent communication. A++++++++,Buyer: h***a ( 1150) ,Nov-30-11 09:24
Love it!!! Quick shipping and packaged really well - Thanks!!,Buyer: l***9 ( 386) ,Nov-30-11 07:40
good seller.. thank you,Buyer: r***a ( 90) ,Nov-29-11 20:02
the ring was beautiful I am very satisfied great job! ,Buyer: x***0 ( 6 ) ,Nov-29-11 05:51
very nice earrings fast shipping A++++,Buyer: q***n ( 415) ,Nov-28-11 12:38
I love it!!,Buyer: p***1 ( 79) ,Nov-27-11 20:08
Perfect ring in EVERY way - unparalleled service and commitment to quality.,Buyer:Êt***dÊ( 1272),Nov-26-11 09:54
Follow-up by t***d (Nov-26-11 09:56):The pictures truly don't do this ring justice - FAR more beautiful than shown.,Buyer:Êt***dÊ( 1272),Nov-26-11 09:56
"Absolutely gorgeous ring!!! Love, love, love it!",Buyer: b***7 ( 209) ,Nov-25-11 17:43
I just received my ring and it is more amazing then I had imagined. ,Buyer: t***o ( 2 ) ,Nov-25-11 11:16
fast shipping product just as discribed,Buyer: m***r ( 305) ,Nov-23-11 18:09
thanks,Buyer: m***x ( 61) ,Nov-23-11 18:02
"beautiful ring, easy transaction, will definitely continue to do business",Buyer: 0***2 ( 67) ,Nov-21-11 18:03
Excelent seller. Great Comunication easy to deal with. We need more sellers like,Buyer: t***i ( 311) ,Nov-21-11 14:31
"Amazing ring, fast delivery!!!",Buyer: r***i ( 1 ) ,Nov-21-11 12:43
thanks,Buyer: e***e ( 142) ,Nov-21-11 07:05
The earrings are just beautiful. The communication was great. Delighted! A++++,Buyer: -***e ( 382) ,Nov-20-11 13:56
Very speedy transaction! The ring made a wonderful addition to my collection. A+,Buyer: t***r ( 4 ) ,Nov-19-11 18:48
This stone absolutely BEAUTIFUL !!!!!! ,Buyer: c***b ( 235) ,Nov-19-11 04:29
outstanding,Buyer: j***d ( 75) ,Nov-18-11 11:29
Great communication and easy transaction.,Buyer: 9***9 ( 103) No longer a registered user,Nov-17-11 13:07
A+ seller,Buyer: n***g ( 288) ,Nov-16-11 20:50
I know she is going to love these earrings.,Buyer: i***m ( 4 ) ,Nov-16-11 16:13
"I am very pleased with the ring, and i know she will love it.",Buyer: i***m ( 4 ) ,Nov-16-11 16:11
Very Good Seller fast shipment•_•_,Buyer: a***s ( 201) ,Nov-15-11 20:15
Awesome! The ring is very beautiful! Quality craftsmanship.,Buyer: a***r ( 17) ,Nov-15-11 19:47
fast shipping-seller keeps their word - I will buy again *****,Buyer: e***i ( 184) ,Nov-12-11 20:51
Great service and prompt,Buyer: e***r ( 193) ,Nov-12-11 12:15
"Great service and prompt, good vendor",Buyer: e***r ( 193) ,Nov-12-11 12:15
"Awesome service, love the ring! Fast and reasonable!!! ",Buyer: w***i ( 8 ) ,Nov-12-11 08:34
"lovely ring, took long time to get here. very beautiful though",Buyer: n***c ( 198) ,Nov-10-11 22:39
very good seller fast shipment will do more business,Buyer: a***s ( 201) ,Nov-10-11 20:54
"Great Communication, Great Ring!",Buyer: 2***2 ( 272) ,Nov-09-11 09:50
Great to deal with...Love my Ring! Thanks,Buyer: g***g ( 80) ,Nov-08-11 08:54
Absolutely amazing!! Way better than pic and arrived sooner than scheduled! A+++,Buyer: j***e ( 66) ,Nov-07-11 16:44
great to work with- well packaged.,Buyer: y***y ( 129) ,Nov-07-11 08:59
Perfect! Great seller!,Buyer: _***l ( 545) ,Nov-05-11 18:57
great experances,Buyer: j***g ( 19) ,Nov-04-11 18:53
Absolutely amazing...I couldn't be happier! ,Buyer: n***r ( 3 ) ,Nov-04-11 16:00
great more beautiful then I could have ever imagined. thanks ,Buyer: i***c ( 81) ,Nov-04-11 11:14
It's awsome Ty,Buyer: n***1 ( 1 ) ,Nov-04-11 07:53
i changed my mind and they were able to cancel withouthesitation,Buyer: k***a ( 71) ,Nov-03-11 08:33
awesome product!! great seller!!!,Buyer: 2***l ( 18) No longer a registered user,Nov-01-11 08:40
"Great communication - beautiful ring, LOVE IT - shipped earlier than expected!",Buyer: k***t ( 76) ,Oct-31-11 07:34
Able to cancel transaction w/out problems.,Buyer: n***0 ( 246) ,Oct-29-11 21:13
NICE RING!,Buyer: l***y ( 18) ,Oct-28-11 09:34
Very pretty! Quick shipping.,Buyer: d***g ( 24) ,Oct-27-11 06:27
looks lke the photo intended very happy,Buyer: b***y ( 44) ,Oct-25-11 16:03
A++++,Buyer: 4***3 ( 245) ,Oct-25-11 12:22
ABSOLUTELY BREATHTAKING!!!!!!!!!,Buyer: 9***9 ( 17) ,Oct-25-11 05:02
Thanks. ,Buyer: l***r ( 253) ,Oct-24-11 11:10
To be honest these rings are phenomenal. Worth every penny.,Buyer: j***n ( 36) ,Oct-23-11 05:13
great communication.exchanged stone/no ques asked/high quality beautiful ring ++,Buyer: o***r ( 10) ,Oct-22-11 12:45
"Awesome seller, quality product, shipped timely, great response from messages",Buyer: v***c ( 7 ) ,Oct-22-11 05:39
6 stars all the way. FANTASTIC,Buyer: k***g ( 432) ,Oct-19-11 17:55
Beyond incredible! Very fine craftsmanship excellent quality A+++++ Thank You!,Buyer: p***o ( 635) ,Oct-19-11 12:18
Awesome customer service. Would do business with again. A+++++,Buyer: e***6 ( 34) ,Oct-17-11 14:32
Thanks I love is so beautiful !!!,Buyer: c***a ( 70) ,Oct-17-11 08:02
Absolutely stunning!!!,Buyer: m***y ( 233) ,Oct-16-11 07:07
Fast ship! Nice product. Thx!,Buyer: 7***7 ( 77) ,Oct-15-11 17:50
This is a beautiful stone! A+++++ Seller!,Buyer: z***a ( 360) ,Oct-15-11 15:08
Quick refund. Great communication. Good seller.,Buyer: a***l ( 232) ,Oct-15-11 08:07
Beautiful product. Great customer service!,Buyer: s***n ( 130) ,Oct-14-11 22:22
Really shines and pretty. Can't wait to see it on my ring. Fast delivery. Thnx,Buyer: e***g ( 486) ,Oct-14-11 15:05
i paid ups 42.00 in shipping and broker fee,Buyer: c***s ( 72) ,Oct-13-11 15:51
Beautiful! A+++++,Buyer: a***0 ( 28) ,Oct-11-11 16:46
A+++++++++++++++++++++++++++,Buyer: t***u ( 60) ,Oct-11-11 05:17
Love it! Very Beautiful! Will buy again!!,Buyer: t***u ( 60) ,Oct-11-11 05:16
Couldn't be happier! Fabulous communication. Gorgeous! A+++++,Buyer: o***e ( 108) ,Oct-09-11 10:05
simply fantastic!and they rush it for my wedding they are great to work with ty,Buyer: e***0 ( 242) ,Oct-08-11 18:24
the ring looks just like the picture very satisfied great comp to do busn with,Buyer: 7***7 ( 23) ,Oct-08-11 09:18
"Very Helpful, honest, and quick to respond to my concerns, 5 stars in my book.",Buyer: y***e ( 9 ) ,Oct-08-11 08:22
Beautiful. Looks real. Fast delivery. Thanks.,Buyer: e***g ( 486) ,Oct-07-11 15:08
Wow!!! ,Buyer: p***1 ( 663) ,Oct-06-11 17:59
excellent,Buyer: t***k ( 54) ,Oct-04-11 22:59
Item exactly as described. It looks amazing. Thank you!,Buyer: d***s ( 50) ,Oct-04-11 18:56
"Great price and communication, Thanks!",Buyer: m***r ( 373) ,Oct-03-11 12:05
Excellent! Awesome communication! A+++,Buyer: k***0 ( 98) ,Oct-01-11 07:43
"perfect! Perfect! PERFECT! Great ring, great seller!! Would do business again!",Buyer: h***m ( 19) ,Oct-01-11 02:51
"WOW, that's all i can say. It's so real looking and stunningly beautiful, thanks",Buyer: s***l ( 495) ,Sep-29-11 13:42
"beautiful quality ring. quick shipping and easy to work with, PERFECT SELLER",Buyer: s***e ( 411) ,Sep-28-11 10:10
Super Fast Shipping-Great Communication!!! A++++++++++++++++++++++++++,Buyer: r***g ( 28) ,Sep-27-11 14:15
"The BEST, most professional staff with beautiful, sparkling, quality items. Wow!",Buyer: l***i ( 595) ,Sep-26-11 19:06
Awesome!!!,Buyer: e***y ( 67) ,Sep-26-11 08:29
"Beautiful, beautiful ring. Ring arrived earlier than estimated.",Buyer: g***s ( 33) ,Sep-23-11 14:42
extremely happy...THANK YOU,Buyer: n***c ( 136) ,Sep-22-11 14:04
"Great seller, super fast shipping Highly recommend this seller, A+++++++++++++++",Buyer: t***4 ( 133) ,Sep-22-11 08:12
great transaction. thank you.,Buyer: d***o ( 88) ,Sep-21-11 19:38
"Beautiful and awesome quality ring. Love it! Fast Shipping, too....",Buyer: a***r ( 110) ,Sep-21-11 13:18
Amazing. Thank you SO much! Beautiful ring!,Buyer: o***i ( 282) ,Sep-20-11 20:22
Great item!! Just as described and fast shipping!,Buyer: c***b ( 464) ,Sep-20-11 12:35
The ring was beautiful as described,Buyer: 7***7 ( 30) ,Sep-20-11 09:04
"Very responsive, good communication. Easy to do business with.",Buyer: 2***2 ( 63) ,Sep-19-11 14:06
A++,Buyer: s***v ( 463) ,Sep-19-11 09:02
The ring is beautiful. I am very happy. Seller had GREAT communication. A++++,Buyer: l***l ( 319) ,Sep-19-11 07:15
gourgeous piece! A+,Buyer: p***h ( 97) ,Sep-19-11 05:53
