"The ring wasnt to my liking, but I got a fast, courteous refund. Thanks!!",5,Buyer: j***a ( 302) ,2012-02-23
Ring took forever to get here but worth it's beautiful ring,5,Buyer: o***s ( 43) ,2012-02-23
"EXQUISITE, AMAZING, BEAUTIFUL AND JUST PERFECT!!!!",5,Buyer: 1***1 ( 1049) ,2012-02-23
Great seller would definitely buy from again,5,Buyer: c***c ( 350) ,2012-02-22
A++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++,5,Buyer: c***h ( 474) ,2012-02-22
The ring is georgous ! More beautiful than picture.Wife is very happy! Thank you,5,Buyer: e***u ( 2 ) ,2012-02-22
Great person to do business with. Will refund money asap if not happy,5,Buyer: 7***7 ( 21) ,2012-02-21
great once again!,5,Buyer: 0***2 ( 67) ,2012-02-21
GOO TO WORK WITH,5,Buyer: -***e ( 26) ,2012-02-21
quick responses. super fast shipping,5,Buyer: j**** ( 494) ,2012-02-21
THE RING IS BEAUTIFUL.......,5,Buyer: k***0 ( 109) ,2012-02-21
"AAAAA+++++++ customer service, quality craftsmanship. Would recommend to ALL!!!",5,Buyer: 9***i ( 191) No longer a registered user,2012-02-21
EXCELLENT! AND FAST DELIVERY!,5,Buyer: a***0 ( 39) ,2012-02-19
AAAAA++++ seller!! Everything I asked for!!,5,Buyer: t***e ( 51) ,2012-02-19
excellent work thanks,5,Buyer: k***e ( 77) ,2012-02-19
Great product looks very nice. Shipping was down right quick,5,Buyer: p***2 ( 23) ,2012-02-18
fast shipping....great communication.....love the product!,5,Buyer: e***e ( 79) ,2012-02-17
Received in Great order will buy again from seller very good,5,Buyer: i***l ( 176) ,2012-02-17
Great!,5,Buyer: s***y ( 396) ,2012-02-17
"Fast shipping, great product, great communication. A+",5,Buyer: o***f ( 156) ,2012-02-17
I absolutely love it,5,Buyer: s***a ( 1 ) ,2012-02-16
Ring is absolutely beautiful!!! awesome seller with a great product. Thank you,5,Buyer: u***u ( 108) ,2012-02-16
Lovely Ring,5,Buyer: a***a ( 79) ,2012-02-16
Absolutely stunning ring! I WILL be a return customer. Thanks!!!,5,Buyer: 5***5 ( 10) ,2012-02-15
Thank you for your excellent service and product. A+++++++,5,Buyer: h***a ( 1150) ,2012-02-15
Beautiful!!!!!!!!!,5,Buyer: y***4 ( 58) ,2012-02-14
Looks good! Great transaction. Definitely better then I thought it would look!! ,5,Buyer: l***j ( 181) ,2012-02-14
"Very happy , thank you :-)",5,Buyer: s***0 ( 228) ,2012-02-14
 Thx!,5,Buyer: i***o ( 201) ,2012-02-13
she loved it,5,Buyer: 3***3 ( 25) ,2012-02-13
COULD BE HAPPIER WITH THIS COMPANY!!! A+,5,Buyer: i***n ( 8 ) ,2012-02-12
Very nice packaging and warranty included,5,Buyer: n***5 ( 79) ,2012-02-11
Really beautiful ring!!! Excellent E-Bayer!!! Very pleased...AAA+++111!!!!! THNX,5,Buyer: 1***1 ( 311) ,2012-02-11
My husband bought this ring for me and I must say its simply stunning!!! ,5,Buyer: a***a ( 21) ,2012-02-11
Diamond is beautiful - my wife loves it!,5,Buyer: n***n ( 128) ,2012-02-11
very responsible seller,5,Buyer: l***r ( 9 ) ,2012-02-10
Love the ring perfect!,5,Buyer: 2***n ( 21) ,2012-02-10
SuPeR!!!! Gorgeous!,5,Buyer: o***s ( 150) No longer a registered user,2012-02-10
Good buy,5,Buyer: u***o ( 56) ,2012-02-10
Beautiful ring! She loves It! Great prices!! Would recommend to anyone!!,5,Buyer: s***n ( 219) ,2012-02-09
looks amazing,5,Buyer: 3***3 ( 251) ,2012-02-09
absolutely thrilled - even better than the photo - very happy thanks,5,Buyer: t***y ( 136) ,2012-02-08
I had 2 cancel due 2 medical emermancy apage very helpful fyi call ur cc company,5,Buyer: l***9 ( 8 ) ,2012-02-08
Very happy with the ring. Alittle disappointed in the overnight shipping,5,Buyer: s***a ( 400) ,2012-02-07
great seller,5,Buyer: r***y ( 97) ,2012-02-07
omg!!!,5,Buyer: n***o ( 106) ,2012-02-06
Excellent transaction! The ring is breathtakingly beautiful! Thank you so much!,5,Buyer: f***i ( 234) ,2012-02-06
"Stone was beautiful; clear & sparkling. Quick delivery, well-packaged; happy me!",5,Buyer: d***e ( 50) ,2012-02-05
"Professional, courteous, fast shipper, beautiful ring! Shop with them!!!!!",5,Buyer: e***0 ( 31) ,2012-02-05
STUNNING!,5,Buyer: h***l ( 53) ,2012-02-04
nice !!!,5,Buyer: n***e ( 3 ) ,2012-02-04
Great love it thank you,5,Buyer: 2***2 ( 38) ,2012-02-03
very very good nice would buy again thank you james,5,Buyer: s***w ( 267) ,2012-02-02
A++++,5,Buyer: m***o ( 147) ,2012-02-01
Perfect!! Highly recommended.,5,Buyer: o***6 ( 517) ,2012-02-01
"great product, she was very happy. thank you!",5,Buyer: u***1 ( 76) ,2012-01-31
Thx! ,5,Buyer: i***o ( 201) ,2012-01-28
couldnt be happier,5,Buyer: 1***1 ( 43) ,2012-01-27
Beautiful!beautiful!beautiful!cant wait to show off!.hats off to richard!,5,Buyer: k***a ( 116) ,2012-01-27
stunning!,5,Buyer: b***o ( 41) ,2012-01-23
Excellent Seller offering Fantastic Customer Service THANK YOU,5,Buyer: g***d ( 847) ,2012-01-23
beautiful...... verrrryyyy fast shipping. thanks A++++,5,Buyer: u***t ( 6 ) ,2012-01-22
Great looking ring...honest seller....Thanks for everything!!!!!!!!!!!!!!!!!!!!!,5,Buyer: p***8 ( 106) ,2012-01-19
Great Seller,5,Buyer: 3***3 ( 2 ) ,2012-01-18
"Great deal, Fast shipping. Pleasure to do business with.",5,Buyer: b***g ( 58) ,2012-01-17
Great seller! A+,5,Buyer: a***a ( 43) ,2012-01-17
nice,5,Buyer: c***v ( 944) ,2012-01-16
"item shipped quickly and exactly as described, Thank you, excelent service..!!!!",5,Buyer: 2***3 ( 40) No longer a registered user,2012-01-14
"Thank you, great product",5,Buyer: e***e ( 188) ,2012-01-14
"Pleased with transaction, good communication, would recommend.",5,Buyer: y***y ( 61) ,2012-01-14
Awesome ,5,Buyer: 0***0 ( 8 ) ,2012-01-13
.,5,Buyer: r***i ( 46) ,2012-01-12
Agape is awesome! Wonderful in sales & communication! Recommend seller;),5,Buyer: t***0 ( 147) ,2012-01-11
8,5,Buyer: h***s ( 15) ,2012-01-10
Very Nice Product! My Wife Loves The Earrings.,5,Buyer: d***v ( 53) ,2012-01-10
GREAT TRANSACTION,5,Buyer: a***n ( 353) ,2012-01-09
gorgeous,5,Buyer: 2***2 ( 131) ,2012-01-06
beautiful ring extremly fast shipping great place to do buisness,5,Buyer: 0***e ( 984) ,2012-01-06
I love them I plan on purchasing more items thank you,5,Buyer: a***l ( 119) ,2012-01-05
"Nice, thanks!",5,Buyer: g***e ( 375) ,2012-01-05
Super fast shipping!!!! Very helpful ,5,Buyer: l***r ( 105) ,2012-01-04
Fast shipping and Beautiful item!,5,Buyer: t***a ( 43) ,2012-01-03
Thanks!,5,Buyer: i***r ( 1931) ,2012-01-03
"i'll always be a buyer, thanks",5,Buyer: o***t ( 107) ,2012-01-02
It's perfect...ill always shop with you,5,Buyer: o***t ( 107) ,2012-01-02
"great seller, very fast, great product",5,Buyer: h***1 ( 29) ,2012-01-01
beautiful piece of jewlery:),5,Buyer: s***p ( 56) ,2012-01-01
"Great price, fast shipping and awsome seller fully recomend A+++++++++++",5,Buyer: j***e ( 440) ,2011-12-30
Love this thank u very much,5,Buyer: a***r ( 225) ,2011-12-30
Beautiful ring! Exactly as described. My wife loves it!,5,Buyer: n***e ( 10) ,2011-12-30
Exactly what I wanted! She loved it! Thank you! A+++,5,Buyer: p***g ( 49) ,2011-12-30
Was issued a full refund very promptly... Very satisfied... AAAA+++++ ebayer....,5,Buyer: o***s ( 198) ,2011-12-30
Wonderful Xmas Present and Fast Shipper!!!,5,Buyer: l***s ( 67) No longer a registered user,2011-12-30
love love Love this item! Thanks! ,5,Buyer: e***2 ( 109) ,2011-12-29
"BEAUTIFUL!!!! fast shipping, couldn't be happier! thank you!",5,Buyer: n***s ( 647) ,2011-12-29
it ok,5,Buyer: o***9 ( 97) ,2011-12-28
Couldn't be happier with my ring,5,Buyer: a***s ( 8 ) ,2011-12-28
excellent quality fast shipping,5,Buyer: e***i ( 114) ,2011-12-27
"Ring was Beautiful, better than picture..A+++++ Seller",5,Buyer: t***o ( 126) ,2011-12-27
"Outstanding customer service, thanks!",5,Buyer: c***i ( 254) ,2011-12-26
The best customer service I have experienced. Outstanding seller !!!!!!,5,Buyer: s***9 ( 225) ,2011-12-26
A+++++++++++++++,5,Buyer: t***7 ( 304) ,2011-12-24
If they get your order wrong they make it rite very fast! ,5,Buyer: 3***l ( 3 ) ,2011-12-23
well impressed with this purchase and the delivery time,5,Buyer: r***o ( 1 ) ,2011-12-23
very nice 5 stars,5,Buyer: 4***4 ( 44) ,2011-12-23
Absolutly fantastic ring ! My g/f or shall i say ( FIANCE) loved it. Thanks!,5,Buyer: i***k ( 107) ,2011-12-23
Excellent seller. Thanks. A++++++++,5,Buyer: h***a ( 1150) ,2011-12-23
BEATIFUL AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA++++++++++++++,5,Buyer: c***m ( 111) ,2011-12-22
she loved them! very fast,5,Buyer: j***s ( 24) ,2011-12-22
I love the ring so much .nice seller and great customer service in the world,5,Buyer: y***2 ( 44) ,2011-12-22
Fast delivery and it should be in time for the GF xmas present !! surprise!! ;-),5,Buyer:Êh***eÊ( 8 ),2011-12-22
Amazing. Great to do Buisness with. Thank you. ,5,Buyer: 0***p ( 226) ,2011-12-21
"thank you for the item, please leave positive feedback",5,Buyer: l***_ ( 410) ,2011-12-21
Fast shipping great communication. One of the best! ,5,Buyer: s***n ( 95) ,2011-12-20
Thank you...,5,Buyer: l***i ( 67) ,2011-12-19
Awesome quality. Very fast delivery. Highly recommend this seller!,5,Buyer: r***a ( 459) ,2011-12-19
Perfet transaction!,5,Buyer: e***s ( 39) ,2011-12-19
Everybody in family loves it! Girlfriend loves it! A+!!!!!!!!!!!!,5,Buyer: d***m ( 309) ,2011-12-18
Not what I expected..,5,Buyer: j***o ( 39) ,2011-12-18
Beautiful ring! More than pleased with purchase!,5,Buyer: e***a ( 38) ,2011-12-18
Great product and service!!!,5,Buyer: e***c ( 194) ,2011-12-17
Thank you very fast shipping,5,Buyer: b***a ( 553) ,2011-12-17
item is as pictured! Thanks,5,Buyer: s***2 ( 9 ) ,2011-12-16
Very nice stone. Great communication. Fast delivery. Thanx.,5,Buyer: e***g ( 486) ,2011-12-16
Awesome ebayer!! Fast ship!! Excellent product!!,5,Buyer: u***l ( 502) ,2011-12-16
nice stone thank you,5,Buyer: s***6 ( 237) ,2011-12-16
she said yes! beautiful ring. fantastic communication! thanks.A+++,5,Buyer: r***t ( 91) ,2011-12-15
Great quality and fast delivery as described.,5,Buyer: e***1 ( 105) ,2011-12-15
"Very nice, I am pleased",5,Buyer: g***g ( 90) ,2011-12-14
Understanding,5,Buyer: j***r ( 18) ,2011-12-13
really nice product!,5,Buyer: 5***5 ( 20) ,2011-12-13
Very god quality.,5,Buyer: t***p ( 220) ,2011-12-13
"Buy with confidence from this A+++ Seller. Beautiful Craftmanship,Will Return!",5,Buyer: y***y ( 136) ,2011-12-12
"Thanks, great quality and service",5,Buyer: 6***6 ( 6 ) ,2011-12-12
Wonderful product!!! Great communication and fast shipping!!!,5,Buyer: _***g ( 55) ,2011-12-12
awesome. thank you,5,Buyer: d***d ( 36) No longer a registered user,2011-12-11
Ring is beautiful! You made our Christmas:),5,Buyer: 3***3 ( 13) ,2011-12-11
Great Seller.,5,Buyer: h***r ( 28) ,2011-12-10
Very very nice stone! 10 stars!!!!!!,5,Buyer: w***w ( 87) ,2011-12-09
"Very Very good item and s/h , one of great seller in ebay!!!",5,Buyer: p***n ( 53) ,2011-12-09
ABOSULTELY GORGEOUS!!!!!!! Thank you so much for making this for us!!!,5,Buyer: e***z ( 95) ,2011-12-09
Great product. Fast shipping,5,Buyer: w***j ( 142) ,2011-12-08
Happy with purchase and service.,5,Buyer: r***e ( 991) ,2011-12-05
"Beautiful ring, excellent communication, can't wait to give it to my girlfriend",5,Buyer: p***i ( 21) ,2011-12-04
great item wife loves them,5,Buyer: 5***5 ( 101) ,2011-12-04
fast and perfect,5,Buyer: i***k ( 186) ,2011-12-02
excellent seller and fine service. highly recommended. A++++++,5,Buyer: h***a ( 1150) ,2011-12-02
Ring is absolutely stunning.Love Love Love A++++ Would Highly Recommend! !!!,5,Buyer: g***l ( 788) ,2011-12-02
"Great seller, quick shipping, recommended..A+++",5,Buyer: s***h ( 434) ,2011-12-01
as described. fine seller. excellent communication. A++++++++,5,Buyer: h***a ( 1150) ,2011-11-30
Love it!!! Quick shipping and packaged really well - Thanks!!,5,Buyer: l***9 ( 386) ,2011-11-30
good seller.. thank you,5,Buyer: r***a ( 90) ,2011-11-29
the ring was beautiful I am very satisfied great job! ,5,Buyer: x***0 ( 6 ) ,2011-11-29
very nice earrings fast shipping A++++,5,Buyer: q***n ( 415) ,2011-11-28
I love it!!,5,Buyer: p***1 ( 79) ,2011-11-27
Perfect ring in EVERY way - unparalleled service and commitment to quality.,5,Buyer:Êt***dÊ( 1272),2011-11-26
Follow-up by t***d (Nov-26-11 09:56):The pictures truly don't do this ring justice - FAR more beautiful than shown.,5,Buyer:Êt***dÊ( 1272),2011-11-26
"Absolutely gorgeous ring!!! Love, love, love it!",5,Buyer: b***7 ( 209) ,2011-11-25
I just received my ring and it is more amazing then I had imagined. ,5,Buyer: t***o ( 2 ) ,2011-11-25
fast shipping product just as discribed,5,Buyer: m***r ( 305) ,2011-11-23
thanks,5,Buyer: m***x ( 61) ,2011-11-23
"beautiful ring, easy transaction, will definitely continue to do business",5,Buyer: 0***2 ( 67) ,2011-11-21
Excelent seller. Great Comunication easy to deal with. We need more sellers like,5,Buyer: t***i ( 311) ,2011-11-21
"Amazing ring, fast delivery!!!",5,Buyer: r***i ( 1 ) ,2011-11-21
thanks,5,Buyer: e***e ( 142) ,2011-11-21
The earrings are just beautiful. The communication was great. Delighted! A++++,5,Buyer: -***e ( 382) ,2011-11-20
Very speedy transaction! The ring made a wonderful addition to my collection. A+,5,Buyer: t***r ( 4 ) ,2011-11-19
This stone absolutely BEAUTIFUL !!!!!! ,5,Buyer: c***b ( 235) ,2011-11-19
outstanding,5,Buyer: j***d ( 75) ,2011-11-18
Great communication and easy transaction.,5,Buyer: 9***9 ( 103) No longer a registered user,2011-11-17
A+ seller,5,Buyer: n***g ( 288) ,2011-11-16
I know she is going to love these earrings.,5,Buyer: i***m ( 4 ) ,2011-11-16
"I am very pleased with the ring, and i know she will love it.",5,Buyer: i***m ( 4 ) ,2011-11-16
Very Good Seller fast shipment•_•_,5,Buyer: a***s ( 201) ,2011-11-15
Awesome! The ring is very beautiful! Quality craftsmanship.,5,Buyer: a***r ( 17) ,2011-11-15
fast shipping-seller keeps their word - I will buy again *****,5,Buyer: e***i ( 184) ,2011-11-12
Great service and prompt,5,Buyer: e***r ( 193) ,2011-11-12
"Great service and prompt, good vendor",5,Buyer: e***r ( 193) ,2011-11-12
"Awesome service, love the ring! Fast and reasonable!!! ",5,Buyer: w***i ( 8 ) ,2011-11-12
"lovely ring, took long time to get here. very beautiful though",5,Buyer: n***c ( 198) ,2011-11-10
very good seller fast shipment will do more business,5,Buyer: a***s ( 201) ,2011-11-10
"Great Communication, Great Ring!",5,Buyer: 2***2 ( 272) ,2011-11-09
Great to deal with...Love my Ring! Thanks,5,Buyer: g***g ( 80) ,2011-11-08
Absolutely amazing!! Way better than pic and arrived sooner than scheduled! A+++,5,Buyer: j***e ( 66) ,2011-11-07
great to work with- well packaged.,5,Buyer: y***y ( 129) ,2011-11-07
Perfect! Great seller!,5,Buyer: _***l ( 545) ,2011-11-05
great experances,5,Buyer: j***g ( 19) ,2011-11-04
Absolutely amazing...I couldn't be happier! ,5,Buyer: n***r ( 3 ) ,2011-11-04
great more beautiful then I could have ever imagined. thanks ,5,Buyer: i***c ( 81) ,2011-11-04
It's awsome Ty,5,Buyer: n***1 ( 1 ) ,2011-11-04
i changed my mind and they were able to cancel withouthesitation,5,Buyer: k***a ( 71) ,2011-11-03
awesome product!! great seller!!!,5,Buyer: 2***l ( 18) No longer a registered user,2011-11-01
"Great communication - beautiful ring, LOVE IT - shipped earlier than expected!",5,Buyer: k***t ( 76) ,2011-10-31
Able to cancel transaction w/out problems.,5,Buyer: n***0 ( 246) ,2011-10-29
NICE RING!,5,Buyer: l***y ( 18) ,2011-10-28
Very pretty! Quick shipping.,5,Buyer: d***g ( 24) ,2011-10-27
looks lke the photo intended very happy,5,Buyer: b***y ( 44) ,2011-10-25
A++++,5,Buyer: 4***3 ( 245) ,2011-10-25
ABSOLUTELY BREATHTAKING!!!!!!!!!,5,Buyer: 9***9 ( 17) ,2011-10-25
Thanks. ,5,Buyer: l***r ( 253) ,2011-10-24
To be honest these rings are phenomenal. Worth every penny.,5,Buyer: j***n ( 36) ,2011-10-23
great communication.exchanged stone/no ques asked/high quality beautiful ring ++,5,Buyer: o***r ( 10) ,2011-10-22
"Awesome seller, quality product, shipped timely, great response from messages",5,Buyer: v***c ( 7 ) ,2011-10-22
6 stars all the way. FANTASTIC,5,Buyer: k***g ( 432) ,2011-10-19
Beyond incredible! Very fine craftsmanship excellent quality A+++++ Thank You!,5,Buyer: p***o ( 635) ,2011-10-19
Awesome customer service. Would do business with again. A+++++,5,Buyer: e***6 ( 34) ,2011-10-17
Thanks I love is so beautiful !!!,5,Buyer: c***a ( 70) ,2011-10-17
Absolutely stunning!!!,5,Buyer: m***y ( 233) ,2011-10-16
Fast ship! Nice product. Thx!,5,Buyer: 7***7 ( 77) ,2011-10-15
This is a beautiful stone! A+++++ Seller!,5,Buyer: z***a ( 360) ,2011-10-15
Quick refund. Great communication. Good seller.,5,Buyer: a***l ( 232) ,2011-10-15
Beautiful product. Great customer service!,5,Buyer: s***n ( 130) ,2011-10-14
Really shines and pretty. Can't wait to see it on my ring. Fast delivery. Thnx,5,Buyer: e***g ( 486) ,2011-10-14
i paid ups 42.00 in shipping and broker fee,5,Buyer: c***s ( 72) ,2011-10-13
Beautiful! A+++++,5,Buyer: a***0 ( 28) ,2011-10-11
A+++++++++++++++++++++++++++,5,Buyer: t***u ( 60) ,2011-10-11
Love it! Very Beautiful! Will buy again!!,5,Buyer: t***u ( 60) ,2011-10-11
Couldn't be happier! Fabulous communication. Gorgeous! A+++++,5,Buyer: o***e ( 108) ,2011-10-09
simply fantastic!and they rush it for my wedding they are great to work with ty,5,Buyer: e***0 ( 242) ,2011-10-08
the ring looks just like the picture very satisfied great comp to do busn with,5,Buyer: 7***7 ( 23) ,2011-10-08
"Very Helpful, honest, and quick to respond to my concerns, 5 stars in my book.",5,Buyer: y***e ( 9 ) ,2011-10-08
Beautiful. Looks real. Fast delivery. Thanks.,5,Buyer: e***g ( 486) ,2011-10-07
Wow!!! ,5,Buyer: p***1 ( 663) ,2011-10-06
excellent,5,Buyer: t***k ( 54) ,2011-10-04
Item exactly as described. It looks amazing. Thank you!,5,Buyer: d***s ( 50) ,2011-10-04
"Great price and communication, Thanks!",5,Buyer: m***r ( 373) ,2011-10-03
Excellent! Awesome communication! A+++,5,Buyer: k***0 ( 98) ,2011-10-01
"perfect! Perfect! PERFECT! Great ring, great seller!! Would do business again!",5,Buyer: h***m ( 19) ,2011-10-01
"WOW, that's all i can say. It's so real looking and stunningly beautiful, thanks",5,Buyer: s***l ( 495) ,2011-09-29
"beautiful quality ring. quick shipping and easy to work with, PERFECT SELLER",5,Buyer: s***e ( 411) ,2011-09-28
Super Fast Shipping-Great Communication!!! A++++++++++++++++++++++++++,5,Buyer: r***g ( 28) ,2011-09-27
"The BEST, most professional staff with beautiful, sparkling, quality items. Wow!",5,Buyer: l***i ( 595) ,2011-09-26
Awesome!!!,5,Buyer: e***y ( 67) ,2011-09-26
"Beautiful, beautiful ring. Ring arrived earlier than estimated.",5,Buyer: g***s ( 33) ,2011-09-23
extremely happy...THANK YOU,5,Buyer: n***c ( 136) ,2011-09-22
"Great seller, super fast shipping Highly recommend this seller, A+++++++++++++++",5,Buyer: t***4 ( 133) ,2011-09-22
great transaction. thank you.,5,Buyer: d***o ( 88) ,2011-09-21
"Beautiful and awesome quality ring. Love it! Fast Shipping, too....",5,Buyer: a***r ( 110) ,2011-09-21
Amazing. Thank you SO much! Beautiful ring!,5,Buyer: o***i ( 282) ,2011-09-20
Great item!! Just as described and fast shipping!,5,Buyer: c***b ( 464) ,2011-09-20
The ring was beautiful as described,5,Buyer: 7***7 ( 30) ,2011-09-20
"Very responsive, good communication. Easy to do business with.",5,Buyer: 2***2 ( 63) ,2011-09-19
A++,5,Buyer: s***v ( 463) ,2011-09-19
The ring is beautiful. I am very happy. Seller had GREAT communication. A++++,5,Buyer: l***l ( 319) ,2011-09-19
gourgeous piece! A+,5,Buyer: p***h ( 97) ,2011-09-19
Happy with purchase and delivery time. Very Beautiful,5,Buyer: i***l ( 176) ,2011-09-19
the ring is beautiful :),5,Buyer: 0***0 ( 25) ,2011-09-18
Thank you so much!,5,Buyer: g***d ( 75) ,2011-09-18
Absolutely BEAUTIFUL!! These look like the real deal. Thanks very much. A+seller,5,Buyer: t***l ( 342) ,2011-09-18
"Great price, Wonderful product and communication with seller was great",5,Buyer: n***2 ( 38) ,2011-09-16
Simply beautiful. Wonderful seller. A+ transaction. The prettiest ring ever!,5,Buyer: l***i ( 595) ,2011-09-14
Absolutely beautiful stone very much to my taste,5,Buyer: i***r ( 16) ,2011-09-13
GREAT TRANSACTION!!!,5,Buyer: c***n ( 481) ,2011-09-13
"beautiful rings.HIGH QUALITY,Hope to do business with again.AAAAAAAAAA+++++++++",5,Buyer: g***s ( 289) ,2011-09-12
great,5,Buyer: p***s ( 371) ,2011-09-12
thank you for the item and they look nice,5,Buyer: y***3 ( 43) ,2011-09-12
"excellent communication, kind store, 5 stars in all categories",5,Buyer: b***p ( 239) ,2011-09-11
"cancelledorder, same as other comments",5,Buyer: b***p ( 239) ,2011-09-11
very nice ring,5,Buyer: a***b ( 2 ) ,2011-09-10
Perfectly beautiful - just the size I needed. Prompt shipping. A+++,5,Buyer: m***a ( 771) ,2011-09-08
Love the ring!!! Smooth Transaction. Will do business again :),5,Buyer: 2***2 ( 60) ,2011-09-08
Great,5,Buyer: i***e ( 47) ,2011-09-08
beautiful rings,5,Buyer: w***d ( 29) ,2011-09-06
fast refund,5,Buyer: o***o ( 179) ,2011-09-04
Beautiful ring!! Thanks,5,Buyer: w***n ( 82) ,2011-09-04
Beautiful!,5,Buyer: 2***o ( 23) ,2011-09-02
Very nice ring WOW awesome AAA++++ transaction,5,Buyer: b***i ( 521) ,2011-09-01
"Perfect, awesome seller, great product !! Thanks",5,Buyer: r***r ( 6024) ,2011-08-31
Girlfriend loves it,5,Buyer: i***s ( 105) ,2011-08-31
"Great seller, good communication, magnificent product, would recommend",5,Buyer: b***d ( 12) ,2011-08-31
BEAUTIFUL!!!!!! My Fiance and I LOVE the ring and SOOO happy we found you!!!!!,5,Buyer: m***i ( 40) ,2011-08-29
"very smooth transaction,arrive in time, the same as pictured my fiance love it",5,Buyer: 3***3 ( 27) ,2011-08-28
"WOW, such a nice product, top quaility A++++++",5,Buyer: s***p ( 214) ,2011-08-28
gorgeous ring! I love it!,5,Buyer: j***e ( 90) ,2011-08-25
"Great product, super comunication, a must, thank you!!!!!",5,Buyer: 3***3 ( 140) ,2011-08-25
Thank you so much!!! The ring is absolutely beautiful!!!,5,Buyer: f***n ( 21) ,2011-08-25
Great product,5,Buyer: c***h ( 47) ,2011-08-22
quick response to emails.,5,Buyer: f***t ( 16) ,2011-08-22
Beautiful ring,5,Buyer: 1***1 ( 38) ,2011-08-21
Beautiful Ring! Just as pictured! Fast shipping!,5,Buyer: a***x ( 17) ,2011-08-20
Excellent Ebayer! Fast Shipping!!!,5,Buyer: m***r ( 44) ,2011-08-17
"Nice gems, thanks :)",5,Buyer: y***a ( 8 ) ,2011-08-16
Good staff i like make business with you is pretty I'm so happy those is pretty,5,Buyer: a***r ( 115) ,2011-08-16
Beautiful Thanks AAAAA+++++ deal,5,Buyer: e***t ( 442) ,2011-08-08
Great ebayer. A++++,5,Buyer: k***o ( 264) ,2011-08-08
Ring is lovely. Thank you.,5,Buyer: o***o ( 139) ,2011-08-05
Good seller and fast shipping!!,5,Buyer: r***r ( 618) ,2011-08-05
Good seller and fast shipping!!,5,Buyer: r***r ( 618) ,2011-08-05
Good seller and fast shipping!!,5,Buyer: r***r ( 618) ,2011-08-05
excellent,5,Buyer: 2***b ( 29) ,2011-08-04
the most beautiful thing I have ever seen. I am amazed! kudos,5,Buyer: t***m ( 30) ,2011-08-03
"Received in great condition, thanks",5,Buyer: t***d ( 419) ,2011-08-02
"Excellent ring! My wife loves it, thank you!",5,Buyer: a***a ( 33) ,2011-08-02
Great. A plus ,5,Buyer: g***n ( 632) ,2011-08-01
It's EVERYTHING I hoped for!! A++ Will be buying from again :),5,Buyer: c***x ( 11) ,2011-07-30
Fast!!!!!,5,Buyer: g***g ( 79) ,2011-07-30
Gorgeous Item and Amazing Communication,5,Buyer: a***9 ( 57) ,2011-07-30
"Great product, quick delivery",5,Buyer: t***o ( 173) ,2011-07-29
BEAUTIFULLLLLL !!!!!!,5,Buyer: n***d ( 174) ,2011-07-29
Absolutely great Thank you,5,Buyer: l***o ( 90) ,2011-07-28
excellent e-bayer !! very proffessional,5,Buyer: o***d ( 219) ,2011-07-27
Love the ring! Easy transaction. Arrived just the way I requested! Thank you!,5,Buyer: s***1 ( 28) ,2011-07-26
The ring is absolutely stunning!,5,Buyer: e***j ( 55) ,2011-07-25
"great deal, great shipping",5,Buyer: r***y ( 106) ,2011-07-25
Words can't describe the beauty of this ring! Will do business again with you!,5,Buyer: m***m ( 67) ,2011-07-24
"Exellent transation & customer service, met my expectations above and beyond,",5,Buyer: 1***1 ( 23) ,2011-07-23
"beautiful ring, looks even better than my genuine diamond ring! Thank you!",5,Buyer: 1***1 ( 19) ,2011-07-22
"Very good company to deal with, highly recommend.",5,Buyer: u***d ( 7 ) No longer a registered user,2011-07-21
beautiful stone,5,Buyer: t***n ( 132) ,2011-07-20
"Beautiful! Very Happy, Fast Shipping! Thank you.",5,Buyer: y***a ( 55) ,2011-07-16
omg rec'd the ring today it is beautiful way better than what I expected thank u,5,Buyer: m***p ( 106) ,2011-07-15
Excellent service and great communication. Made the exchange smooth.,5,Buyer: h***o ( 34) ,2011-07-15
"Evan though not satisfied with ring, would buy from you again. happy camper",5,Buyer: e***4 ( 154) ,2011-07-12
fast shipping...and the diamond is nice but there were no receipt or tags in the,5,Buyer: a***l ( 7 ) ,2011-07-11
"recieved package, and the ring was beautiful she loved it!",5,Buyer: o***s ( 10) No longer a registered user,2011-07-10
"A+ Transaction - earrings look awesome, she's happy! Thank you.",5,Buyer: e***o ( 232) ,2011-07-10
good deal,5,Buyer: r***y ( 106) ,2011-07-08
"looks great, Thanks, A+++++++",5,Buyer: m***e ( 2321) ,2011-07-07
AAA seller. Thanks!,5,Buyer: d***s ( 120) ,2011-07-05
Fast Shipping. Great item.,5,Buyer: z***u ( 497) ,2011-07-04
AMAZING !!!!,5,Buyer: r***r ( 20) ,2011-07-01
Very beautiful! Shipping was fast!,5,Buyer: 9***j ( 30) ,2011-06-28
Fast Shipping. Great communication.,5,Buyer: 3***3 ( 43) ,2011-06-27
LOVE IT! thank you!,5,Buyer: a***i ( 203) ,2011-06-25
Great customer service! Will definitely recommend anyone to buy from your store!,5,Buyer: l***l ( 192) ,2011-06-25
"Ring was beautiful, but the Diamond was loose in the setting.",5,Buyer: d***b ( 5 ) ,2011-06-24
